cR,cP,cY,timestamp
-0.09392047911621587,0.03296947635930539,0.13828683957357218,1759343156.7246497
-0.08789147152553295,0.027977432949724237,0.13246470566275756,1759343156.7426355
-0.0928497653841786,0.026626305373416172,0.10326925554380245,1759343156.762452
-0.07236674096418355,0.005826879998616425,0.1046654440219595,1759343156.782374
-0.054329357662364644,-0.00722836153535052,0.0934733136585659,1759343156.801329
-0.036294086037579984,-0.019835814224765748,0.10841483149191407,1759343156.832702
-0.026478299335633563,-0.012249057536340723,0.12712480120708508,1759343156.8636713
-0.005061645775437822,-0.02653315693103213,0.10883356124855006,1759343156.891176
-0.0070083228949030935,-0.017977816995690173,0.12282160206281814,1759343156.9163182
-0.005768352249121148,-0.018417646650168512,0.12267751130258617,1759343156.94056
-0.004781934585258985,-0.019909230938901512,0.12466097211008824,1759343156.9620416
0.007992641159611985,-0.02422218471323733,0.12189399168262827,1759343156.9803128
-0.014563241654323987,-0.013958137390729054,0.13944181160442762,1759343157.0336254
0.0018679743597215144,-0.027921758706581104,0.13438082102917312,1759343157.053874
-0.009901128275315724,-0.01775602245017057,0.14687586789850426,1759343157.070583
-0.013570141091595293,-0.01685187161723793,0.1496729101519413,1759343157.0876503
-0.015034079019657396,-0.014981764984493648,0.1509930345566985,1759343157.1089928
-0.014089950010902543,-0.013887687809088667,0.15623776332847042,1759343157.1257114
-0.01813368776990279,-0.014351674623358807,0.15570748917317043,1759343157.1467855
-0.020598609854115157,-0.014409952362348351,0.1605675407251655,1759343157.162585
-0.022635798383000522,-0.011534542837824138,0.1559188712933005,1759343157.1812105
-0.023276424303737175,-0.01103858242170084,0.1570897798435535,1759343157.2033184
-0.028685035079526907,-0.009017255070579608,0.16148333005309068,1759343157.2218122
-0.028079724639169506,-0.009086571280966523,0.15733510984378696,1759343157.245541
-0.03372596517095706,-0.006452922926882961,0.16422161144212152,1759343157.2626865
-0.028963733031195458,-0.006500538012319715,0.15854109264187932,1759343157.281056
-0.03370235692168759,-0.0022547086875140364,0.1657731263130374,1759343157.298503
-0.03163781609375775,0.0010697533397146762,0.1664037832476366,1759343157.3148954
-0.03469113968692717,0.0058213241469944645,0.1729477600704215,1759343157.330115
-0.03698103148567934,0.011961654411455086,0.1806638828652995,1759343157.3450117
-0.033458137974015825,0.011004919333944587,0.179228173503027,1759343157.3606603
-0.036251856505517675,0.02891820750595765,0.20549016027537448,1759343157.377305
-0.03376668953446647,0.03735034094840713,0.22333389877194051,1759343157.3933277
-0.024162633812103068,0.03274612408887441,0.22294832785341073,1759343157.409111
-0.002375874774592425,0.04543644810469908,0.23804792857017354,1759343157.4267845
0.01752994320969262,0.041268741372569966,0.23856174251145426,1759343157.4436662
0.06925503024250651,0.05229772537177702,0.27003518430674645,1759343157.4688215
0.17648447344827833,0.0556386833702528,0.31026477623214516,1759343157.491928
0.21344390984514372,0.026841980247814097,0.2665617481345718,1759343157.513717
0.33219453149250244,-0.002667254902936749,0.27192406805021313,1759343157.5374017
0.3282878029426346,-0.03067487086527554,0.20520819809785196,1759343157.5605607
0.3951981461067656,-0.06419637032059786,0.1605667509108211,1759343157.5986483
0.4474871136642389,-0.108978367001352,0.12742814273619954,1759343157.6344533
0.3674326784253162,-0.12513640562325545,0.16091055873520205,1759343157.650499
0.22901922971660985,-0.08664189059638358,0.19416187099876786,1759343157.667537
0.19870538165711302,-0.09322888065563067,0.21386620380406696,1759343157.7004402
0.11034868126754566,-0.06232685873425739,0.22548150595950345,1759343157.726286
0.03152658994592611,-0.017258952858912012,0.23093586516172263,1759343157.748434
0.0007563412438598566,-0.033238745474274856,0.25909237353407794,1759343157.7742388
0.007180150426272305,-0.029153581667555294,0.25173948103670024,1759343157.8025
-0.06499038116677536,-0.001127087827765414,0.2503994037763317,1759343157.8300283
-0.21516014618232268,0.02369829053147467,0.24714452364195968,1759343157.8530364
-0.07154828995857274,0.018608911705605777,0.2062929187798431,1759343157.86921
-0.12492225908661755,0.05070692134647188,0.19473785010376793,1759343157.886768
-0.13265905408577164,0.04548176498432214,0.18626090139508059,1759343157.8985271
-0.12651641324055107,0.04826164654333415,0.180192723437264,1759343157.9099789
-0.12462728924489827,0.045857707086345206,0.17670511360523442,1759343157.9224775
-0.05350296317249872,0.019769926768947378,0.18737915447715706,1759343157.9413006
-0.14687476081312936,0.03741263845019319,0.16936914458920094,1759343157.9552536
-0.09192670718990566,0.026749764286055615,0.17281389680357662,1759343157.9718614
-0.11024836276413472,0.027899250579305375,0.1614774606389684,1759343157.9854715
-0.09994957521099121,0.022063403300466064,0.15638301224026138,1759343158.0050085
-0.10028575924235181,0.018372543838006884,0.14447902930870332,1759343158.0254445
-0.11486244369125066,0.012813734104899225,0.12477235893865081,1759343158.0451
-0.05252515577611517,0.004624000246820585,0.14504793746380523,1759343158.068079
-0.05492369538761089,0.007944521513966608,0.12479982172223589,1759343158.092409
-0.06718121666873803,0.009849922734516913,0.08841806797837164,1759343158.1133358
-0.027740967087640254,0.0014806752601450022,0.12275838684825582,1759343158.164279
-0.034936150792922505,-0.02411271344664402,0.033074614693761994,1759343158.189823
-0.0114742845108489,-0.02332074281894561,0.09919403289911109,1759343158.2108853
-0.008375085528008612,-0.027277729304646253,0.08326021077534006,1759343158.24779
-0.0008250882923865922,-0.020781001121056797,0.1097486593758679,1759343158.268017
-0.00012819728258942932,-0.03570464676280085,0.09878525469791094,1759343158.297554
0.0073272552406836704,-0.035153328706228976,0.10910131374596735,1759343158.3274045
0.00880076735292999,-0.03871836735996457,0.1227176286720223,1759343158.3448217
-0.001983315614292696,-0.025737709299284567,0.14178221084557918,1759343158.3684194
-0.003748172026375871,-0.025057967527009728,0.14894696856389275,1759343158.3924134
-0.0068796573159198605,-0.025278103651252423,0.15993109588309995,1759343158.4115598
-0.011415794869729576,-0.02128246915394299,0.16745998821983082,1759343158.4330022
-0.01592824875568146,-0.01876615960427592,0.16906791336309668,1759343158.4640546
-0.017209861135785317,-0.016006504228796983,0.17226619025515474,1759343158.4876792
-0.019560359468877166,-0.014343328504093093,0.17551400325477748,1759343158.5115905
-0.022422792686993463,-0.012794176666949411,0.17679598092564613,1759343158.5324318
-0.023549662669810147,-0.007226806589560948,0.18037744350772741,1759343158.5642326
-0.021446289840364938,-0.003602945115832491,0.18146058053735958,1759343158.5874732
-0.018803317087842594,0.0030993018618846752,0.18106079294933622,1759343158.617066
-0.012126568283721283,0.009874750319786378,0.1843460176095648,1759343158.631436
-0.0019275747331831614,0.019045038398113834,0.192022268387357,1759343158.651447
0.018627355693407205,0.024845932451993066,0.19528174513689717,1759343158.673658
0.04116850569575082,0.022874698460687275,0.19423547532739605,1759343158.6940365
0.06196272639096552,0.019410301785654074,0.19826584871695457,1759343158.7160945
0.12912498118985544,0.01889513461763314,0.21581365673235908,1759343158.7303278
0.13826589093973063,0.01335347182068371,0.2080551419518581,1759343158.7439115
0.1346309589889328,0.0019336187676326742,0.2044693769230449,1759343158.7572286
0.15478217058153002,0.00012371110874381894,0.20262405668676103,1759343158.7698014
0.18933000239068806,-0.014720566412705948,0.2107636180593806,1759343158.7820344
0.20133668540134836,0.015865006997071166,0.1918543424938542,1759343158.794248
0.3359061515896114,0.013532351369034674,0.2107151574985867,1759343158.8063302
0.34713971998445053,0.0029621552573328904,0.21651499345858588,1759343158.8192554
0.2944377836041799,-0.02619758472139877,0.21067219711012206,1759343158.8313446
0.18720164533079436,-0.019012581246341698,0.19741959239384252,1759343158.8476188
0.33081143220396,-0.031985762963157395,0.2079151481865961,1759343158.863563
0.21970808192629115,-0.024555661809720367,0.1942058148443742,1759343158.879244
0.4453149787242613,-0.07592683495222953,0.20827813038805285,1759343158.8926778
0.30274923149088184,-0.0554432503277208,0.18987077059995947,1759343158.9097817
0.2240134687175689,-0.04274091797477696,0.17840399159088752,1759343158.9250607
0.21181818055124002,-0.05066291587860098,0.17164103817315646,1759343158.9426873
0.16220723797608091,-0.036084420853371685,0.1731287198663306,1759343158.9615283
0.15795132619656635,-0.042244409576047186,0.17267078789671048,1759343158.9776676
0.1466364868751602,-0.09796059671191684,0.17465616463411185,1759343158.996035
0.0813353714120805,-0.058542962633554976,0.18122602935512236,1759343159.009513
0.04884782988408434,-0.054598178451885304,0.19361561898601118,1759343159.0260172
0.03367478644193128,-0.040968760886013075,0.19319424197237145,1759343159.0398428
0.022712786897823342,-0.0321273981529445,0.1963152275335747,1759343159.0551603
0.012577847979304183,-0.0256882273827748,0.18978137378026963,1759343159.0687356
-0.04610043741947474,-0.03638415588252316,0.19181582089694182,1759343159.080913
-0.0700291026801395,-0.023335565173121967,0.17411814648392732,1759343159.0917022
-0.08531663404071219,-0.011742887119978167,0.16464944778973215,1759343159.1041036
-0.06143569702001109,-0.01335610760380102,0.16033865456919427,1759343159.116378
-0.03684816397873278,-0.014707055575866804,0.16454817176077957,1759343159.1280048
-0.16081779952285172,0.00854049227273214,0.13997419315564824,1759343159.142378
-0.0853759458196074,-0.004214413893432495,0.15301641203038843,1759343159.1618514
-0.08189968167274862,-0.00025786274409812793,0.15167757737541024,1759343159.1824255
-0.16681591935986864,0.01649386484389591,0.13448074381508934,1759343159.2012212
-0.16332017119383513,0.026310658136756728,0.1341347634199035,1759343159.217438
-0.09599551913767573,0.00797549860158355,0.14849130598935248,1759343159.2401228
-0.16553953416071834,0.02576640382349143,0.13510445449742592,1759343159.2561364
-0.14671454519444038,0.028762459362947308,0.13661655282064333,1759343159.2780252
-0.0762368062711391,0.009334881328357733,0.151215104097979,1759343159.2984192
-0.05442724777844639,0.002307368845305616,0.15664621717804006,1759343159.3134704
-0.022202790691872934,-0.004840975564121249,0.1624024008299421,1759343159.343623
-0.18552838442234132,0.011830086507539087,0.1385342099910749,1759343159.3740754
-0.27154137319983734,0.02839724609986708,0.0905048230147007,1759343159.4016814
-0.10375082451524638,0.0030222099536246017,0.10854898134273946,1759343159.4159305
-0.07929291717296783,0.001748373090179508,0.0923753946871255,1759343159.4301455
-0.05659214490908405,-0.006454283082777811,0.11858762107983092,1759343159.4470592
-0.059895150511486264,-0.014222714500632295,0.10688107288184745,1759343159.460724
-0.05012134994166233,-0.023157206921762066,0.09643455377867263,1759343159.475313
-0.0398304143518973,-0.025986571900137173,0.10266842576775768,1759343159.488912
-0.03663395258499513,-0.02642700549646608,0.10816383063486822,1759343159.507207
-0.030590035709401664,-0.03866161788528293,0.08898490607216805,1759343159.527015
-0.020214995540246423,-0.02987249877405048,0.0993321654113866,1759343159.548309
-0.017783622153916982,-0.02661015995380668,0.10763026618700966,1759343159.5687618
-0.013988537094581324,-0.03298962614145374,0.10642004156270328,1759343159.5906403
-0.00037874958106594997,-0.033969291097374545,0.10603437157670101,1759343159.612007
-0.0017910853735869196,-0.029896297022401076,0.11859562672941411,1759343159.632228
-0.01018734574372641,-0.02628394209867413,0.12667848962653075,1759343159.6455772
-0.008030197721261956,-0.02397459264957938,0.12946330048400945,1759343159.6604545
-0.0001965165415321532,-0.026021447533835982,0.13227347523889352,1759343159.6740887
-0.007101164852939514,-0.02211123966389298,0.13631792899567158,1759343159.6876574
-0.006346253085769624,-0.021420906964296483,0.13970861323650033,1759343159.7004275
-0.0061557457723164025,-0.01972357780402459,0.14268687714918207,1759343159.715482
-0.007449455259225319,-0.01843010697167862,0.14470082899818468,1759343159.7297208
-0.001459891542306361,-0.016799274884851414,0.15130245901695835,1759343159.744167
-0.007075951960793712,-0.013598902573134284,0.15142607918771764,1759343159.760208
-0.0013738978165909362,-0.01252557047385125,0.15876427017172534,1759343159.7762945
-0.0012217205816858687,-0.01074413005648367,0.1624080438355039,1759343159.791998
0.0021971173383367806,-0.007744659223858994,0.16784831539897024,1759343159.8062932
-0.0021543704970509725,-0.008654607880747314,0.16466258717285684,1759343159.8211968
0.0029671454802864955,-0.007752445502271641,0.17080333885273014,1759343159.834916
-0.0017188313984607961,-0.008849186480485396,0.1655346854549468,1759343159.862678
0.008825976453082533,-0.006261710472298139,0.17853356866298606,1759343159.8805306
0.011340779187004338,-0.007067285417426311,0.18033219915664386,1759343159.908279
0.012271284954117289,-0.008290364640030187,0.17601033070701386,1759343159.9273107
0.017136382666541897,-0.010808759524708764,0.17450982795992878,1759343159.9388373
0.005596736880563802,-0.017056236727479822,0.1579749331628303,1759343159.9589274
-0.005060324681742668,-0.021635075977458965,0.15002388203648215,1759343159.975561
-0.022076099385125426,-0.025748104181345353,0.14103769842663594,1759343160.018905
-0.09235139049557245,-0.029227079626335434,0.09666170658778137,1759343160.042084
-0.12919773591131226,-0.013529260867185467,0.08854509939687888,1759343160.059361
-0.14360116443074375,-0.009406701261848158,0.08891332051735765,1759343160.0835996
-0.16755731265644191,-0.006910959374549358,0.08732339358452554,1759343160.100602
-0.3442676526774051,0.008620470448548127,0.038512362188035165,1759343160.118476
-0.2557057697397124,0.006924331853967626,0.07884802078175143,1759343160.1541448
-0.3707343736702473,0.02618235493900515,0.07126160375869584,1759343160.1751597
-0.37824880758524715,0.03165089979776273,0.09333594885555624,1759343160.19344
-0.35113436679274085,0.02109113070020498,0.10571284724916459,1759343160.2198973
-0.4242315096964635,0.08863424001736918,0.1648874862629572,1759343160.2635777
-0.2908976054255717,0.06748448242612139,0.1803075291703882,1759343160.2832282
-0.27457464101754403,0.14225497539182827,0.25231591146121835,1759343160.3100228
-0.17866171585044663,0.07257132655963826,0.2315450422016867,1759343160.3306198
-0.1270425793928178,0.029332793066333247,0.18332575973899748,1759343160.346867
-0.10433876283672383,0.024643759789562535,0.19038347472343248,1759343160.3667383
-0.05652125471604706,0.0262435882886259,0.21229622941759352,1759343160.380927
-0.07266261710513407,0.019045500157295808,0.1862160061368401,1759343160.4036255
-0.07124487478110582,0.012061627500917355,0.16555276019568607,1759343160.4184074
-0.05721841101615588,0.007923149070331557,0.158347271657884,1759343160.432646
-0.03718791653810527,0.005807622899327963,0.15948484794580983,1759343160.4455054
-0.049059284367180836,0.002754038834780875,0.1547101277206635,1759343160.4608605
0.012067034614353378,-0.025594636538804644,0.15568440783457685,1759343160.4812825
0.008137135894806566,-0.047793958709757306,0.14585049680262946,1759343160.5021484
-0.018260598889171975,-0.03419338422747667,0.14335333846946202,1759343160.5243452
0.07214431256099392,-0.07466045255395104,0.12928592781237883,1759343160.5443246
0.01708046654162422,-0.04537148314638758,0.12716012980322294,1759343160.5632198
0.05534080053067994,-0.05189332113415241,0.12484887545807664,1759343160.5828738
0.07429144481962971,-0.05209085471638369,0.1345347515967396,1759343160.60167
0.02542552500273372,-0.036958638524771346,0.14359520582223534,1759343160.632571
0.05519588445108142,-0.03542970811121568,0.15466934108685038,1759343160.6548214
0.03058026185818391,-0.026707381933285618,0.16251755245750163,1759343160.679337
0.024758800585693963,-0.03081790869914492,0.1736689976145868,1759343160.708294
0.05220118538910788,-0.04035442189612051,0.20495462665590386,1759343160.733981
0.004669188787442789,-0.025937893747394566,0.1960561938681286,1759343160.764284
-0.005079035516292921,-0.027419696232180574,0.20686530987743293,1759343160.786867
-0.022269707150079476,-0.016022787215165712,0.19305728921845328,1759343160.8129146
-0.036919892599892215,-0.010947488366710932,0.17889756153997968,1759343160.8320875
-0.04495231568254016,-0.008389637221771443,0.1801480885383873,1759343160.8507009
-0.04478711315456369,-0.006770518645702413,0.16988586354530216,1759343160.873558
-0.048789397536417846,-0.005905692536709093,0.16514728435556747,1759343160.897215
-0.04886325123327354,-0.008807371868020903,0.1603584332694006,1759343160.9220915
-0.04923348005855252,-0.006114869337079901,0.15432403521311058,1759343160.9448977
-0.04595430536880164,-0.004947811670496879,0.1516794013350015,1759343160.9599617
-0.04486548326312623,-0.010671473981375218,0.15459510686494196,1759343160.987601
-0.04306852554083759,-0.007349733709183773,0.1417070035854855,1759343161.009851
-0.03682010341854928,-0.007556826285359943,0.13493916422568847,1759343161.047248
-0.03532937350689641,-0.0073484242325003515,0.14494426933059576,1759343161.0770705
-0.02627630532821954,-0.006203078419414051,0.1427275570306466,1759343161.1280391
-0.002928869311579617,-0.008419662887029665,0.1313474876294195,1759343161.173236
-0.027254061379332645,-0.02933728976401132,0.13248257844873096,1759343161.2166965
-0.09443681164387702,-0.045774228158080965,0.11613070411017898,1759343161.2571244
-0.23313992981678922,-0.059915675892983924,0.06831275356055651,1759343161.2846217
-0.23119679519148867,-0.04365465864452074,0.07932470652412472,1759343161.307381
-0.34432331705362285,-0.04951175114936418,0.04272861640113275,1759343161.328437
-0.3481446795553934,-0.026780734425169643,0.04563054511518637,1759343161.352414
-0.36384445354964523,0.008499276369314211,0.06512854116204576,1759343161.3730364
-0.3352281668910553,0.011110152930502045,0.08423154264827633,1759343161.3965049
-0.3663004278378287,0.022283083947082106,0.11334420799112692,1759343161.418534
-0.3001717931955262,0.03512300879086633,0.16106262452637746,1759343161.439747
-0.25575042176180524,0.05233452481472729,0.21092381228369983,1759343161.461699
-0.22384758007490718,0.08451663526260703,0.27836787344281405,1759343161.481713
-0.1813710476071056,0.078542042937047,0.2827279308481069,1759343161.500739
-0.14359399230599498,0.06362188066112004,0.24625335208581467,1759343161.5201738
-0.13696531736578113,0.027771434610481618,0.1870423472974659,1759343161.5419412
-0.08432518843213976,0.045059378338660326,0.2131659394900608,1759343161.5581112
0.05275257356172891,0.03622760909613318,0.20732392987906853,1759343161.5704937
-0.07808859634702295,0.0024335666471521408,0.1551911141552651,1759343161.5824437
-0.1053636348650553,0.0010413512287924965,0.15168908101245035,1759343161.5946178
-0.1442352693092823,0.006153677931670099,0.15512860499435663,1759343161.6077409
0.03573165522157237,-0.019287493086861625,0.14056957999078384,1759343161.6190054
-0.057139574144560445,-0.014051774457434288,0.14034335885061566,1759343161.6305451
0.5312027552443949,-0.1902113663466189,0.022345003535080538,1759343161.6412172
0.05837169315991994,-0.06344905442003365,0.1235598350786901,1759343161.6523905
0.010367140918648057,-0.05210450943493064,0.12673247924499453,1759343161.6642995
-0.07425590653878586,-0.018483739469605652,0.14193180990118334,1759343161.6931384
0.23662990627439823,-0.1206694650393542,0.1014750519946078,1759343161.7069592
0.023417314992766308,-0.045563649494939545,0.13764025739793456,1759343161.7341125
0.203459368258704,-0.09681500961555817,0.13100993820835347,1759343161.767345
0.2116843731131285,-0.04750299000320672,0.18361896655133153,1759343161.791722
0.04527025212459762,-0.01872317780360748,0.19272304392981976,1759343161.8296404
0.02402580966379525,-0.04606486002388666,0.21055245188275418,1759343161.8496256
0.004622234580484507,-0.029816036248878807,0.2397224454843906,1759343161.866753
-0.025199114899525813,-0.03162614743241428,0.23565934813962444,1759343161.8849373
-0.03972197515986285,-0.023962490156310117,0.22000875206912454,1759343161.9032395
-0.04806745140696303,-0.014072167171944514,0.22186893665075608,1759343161.9224014
-0.05323482608391222,-0.009625228060237164,0.204158967760456,1759343161.9401174
-0.06788587266749325,-0.008065905269352157,0.2005940716127187,1759343161.9585965
-0.06517439519986767,-0.007151537233529957,0.18705347028818245,1759343161.9811306
-0.06758403556129794,-0.00799030987607124,0.1740454109843195,1759343162.0003057
-0.06116971630009685,-0.009447827408746667,0.16523780902034937,1759343162.033648
-0.06235343287700845,-0.01196980297292926,0.15217621922345895,1759343162.059617
-0.0634855206940651,-0.013484484656687862,0.1257535188945307,1759343162.082446
-0.05408724107529391,-0.018257053809083115,0.11296322725710897,1759343162.116883
-0.04713251662266873,-0.018095545864761906,0.11445587541044926,1759343162.1364334
-0.04253552652443471,-0.020417221806889978,0.13739198099343952,1759343162.155304
-0.04091907410854363,-0.019083229078234405,0.11334253735742689,1759343162.1873977
-0.03757425579514191,-0.005330794366527385,0.12050047231523588,1759343162.210095
-0.034709035111981944,0.026955921105915673,0.12204508025232272,1759343162.2398157
-0.030819908408680215,0.05429532420942855,0.1371677406823802,1759343162.2655115
-0.025213113661236727,0.11489759941657349,0.14629922843810136,1759343162.2970188
-0.013789575921700582,0.23902364591235237,0.15840705336360072,1759343162.3206174
-0.006675224973661707,0.30792522342972617,0.17124050888203712,1759343162.350711
-0.019072168558239726,0.3090973355617113,0.19429600829958676,1759343162.3807762
-0.00957928284030021,0.38348844371530805,0.22945437459889312,1759343162.4033618
-0.02408919789079704,0.3353668869553331,0.2393722045733913,1759343162.422908
-0.09668646567227929,0.4262345790580451,0.31679741500848196,1759343162.4448571
-0.08720162582051423,0.30298869075372803,0.26064318420614296,1759343162.4633248
-0.12038157323019763,0.34102927844064224,0.29568089527410585,1759343162.5202503
-0.1116618223728136,0.27560768649095524,0.2726468129809867,1759343162.5436492
-0.13711279145763197,0.19311550099305497,0.24034163538810893,1759343162.586146
-0.11296651922483783,0.1023052376537453,0.18307628239350418,1759343162.6201787
-0.15546719573795548,0.0321824639286421,0.14984292553924153,1759343162.648431
-0.1225481444290372,0.028321168091653207,0.0968532339620401,1759343162.6841173
-0.10308998446670402,0.005607411748753871,0.08113725519832643,1759343162.7176049
-0.07849776035911432,-0.13945032897753418,-0.03261899803316706,1759343162.7382169
-0.022573213837008388,-0.12609265105594625,-0.004884834852558834,1759343162.771946
-0.0315430215570823,-0.054011890690288916,0.0641503001745003,1759343162.8058765
0.0009446989745531681,-0.09262974716087749,0.04542769972903121,1759343162.8376348
0.09865371938227757,-0.2222029157177943,-0.023600033564953146,1759343162.8599882
0.03080107213833265,-0.08217912632105909,0.06300666137821406,1759343162.8825474
0.05627924038083237,-0.11228628191253358,0.05677540611886901,1759343162.896763
0.024091738582935653,-0.05245937842859838,0.08817771949982627,1759343162.9088647
0.03179261897982632,-0.05598962055082528,0.0902639633322046,1759343162.923499
0.019227509453300137,-0.03632824883072461,0.0988361886101748,1759343162.9375012
0.05809273065843889,-0.07414823191256559,0.0961717363022428,1759343162.951882
-0.0011531420408984645,-0.013749615605360213,0.11480683818132359,1759343162.96362
0.03686886800701237,-0.05434913788983334,0.11946936790082979,1759343162.977775
0.03875528081286271,-0.044495115375104505,0.12970043517840066,1759343162.9932303
0.04593573006201107,-0.04412209787274447,0.15186004143007828,1759343163.0048587
0.0019830546202245225,-0.010806916530212724,0.1339696725991185,1759343163.015678
0.03109350355204851,-0.022890197510499585,0.16801937835332564,1759343163.0265758
-0.001420926788113782,-0.0016289313000929506,0.143619309295374,1759343163.036687
-0.0034489405883412344,-0.002783072375829542,0.1443857041745591,1759343163.049048
-0.007234192956781429,0.0037939696713566342,0.15978667207954,1759343163.0757215
-0.010945154835296216,0.017930781017051735,0.20297717191717404,1759343163.086716
-0.025126832286877992,0.014460010444940453,0.16070875244456906,1759343163.0976377
-0.024481689397132113,0.014020341515403906,0.14638741132401145,1759343163.1116009
-0.04041681591441161,0.02421064550663974,0.17881794205251972,1759343163.123026
-0.03690825766263987,0.022906388447181465,0.16185397637331742,1759343163.1340272
-0.034644341682113625,0.016999464560952575,0.15105703222743758,1759343163.148596
-0.03758484759071638,0.025123816551357758,0.15335565937574572,1759343163.162779
-0.0453667219746549,0.021842280498341023,0.14968154448627,1759343163.1776285
-0.05278958387607666,0.01893939676885581,0.14632678611753383,1759343163.1911452
-0.04448825322867775,0.015173435176030012,0.13713086610946654,1759343163.207513
-0.03951086196324213,0.021390236844523965,0.12849941003249463,1759343163.2247362
-0.03358548363977695,0.016615547775459656,0.1266092370709715,1759343163.2407951
-0.03820752976527653,0.025244326723993977,0.1214988566601628,1759343163.254505
-0.04444198545597734,0.04491502471131533,0.10952542622285108,1759343163.2666824
-0.036067678285190266,0.043619424663079415,0.11262341557088512,1759343163.285129
-0.0358111399060823,0.08985529038098894,0.09002267221147707,1759343163.3022015
-0.03995333599028829,0.10426282824532378,0.09380307579065966,1759343163.3206828
-0.040844242092516136,0.1334442409416576,0.09355653737078648,1759343163.335177
-0.0296479641837783,0.09526268679971296,0.1103058252860025,1759343163.3460748
-0.03648634827567099,0.255511140510779,0.09558308588472021,1759343163.3638203
-0.019714254511945497,0.21672780562521504,0.11487883894404985,1759343163.388608
0.0033709264303676927,0.31525931422424436,0.13724911149994345,1759343163.4107966
-0.0029733490693936576,0.3753676274916964,0.17946663913774913,1759343163.431272
-0.014041549840707759,0.33215820247796624,0.1865357852832648,1759343163.449813
-0.023224737527762072,0.31998914586174976,0.19401366381399998,1759343163.4760146
-0.051651927103556046,0.2755055315817666,0.20412583877403967,1759343163.4975867
-0.1065195890118211,0.35823607199239704,0.2592770706830376,1759343163.5147414
-0.08119795217245879,0.2607190396472385,0.21557347006000482,1759343163.5389514
-0.0671336588518223,0.2176781193263157,0.20011508154881785,1759343163.5599933
-0.06691630698335846,0.19111934163719305,0.19672649921557359,1759343163.5812404
-0.0772790383145289,0.16961726638092975,0.19549264627289406,1759343163.60383
-0.06253798909579301,0.11029421921282984,0.15659127490911934,1759343163.6220682
-0.055251838154641866,0.09991506342683043,0.1419831173325865,1759343163.641439
-0.059814858129882784,0.04441720351638531,0.1100498835091308,1759343163.664388
-0.051169509738444155,0.013669611723768349,0.08789619985457886,1759343163.6836736
-0.05127825181522966,0.011286474030811386,0.09496363249046239,1759343163.699951
-0.03987971471597369,0.0006117939668017491,0.08583623335861443,1759343163.714086
-0.019718176419801087,-0.049781740853940354,0.0530845070017867,1759343163.7291512
-0.023316619210117913,-0.019155086003142474,0.07591830292224908,1759343163.7432246
-0.030388790555022603,-0.01281508060289649,0.08127739025667638,1759343163.7624428
-0.009758728112862096,-0.08507035377412049,0.038081495183000705,1759343163.7766666
0.007071577837129653,-0.09350110446495984,0.02708056910234531,1759343163.804715
0.0017180980736961962,-0.04124211536612009,0.059102420784298226,1759343163.8273704
0.052621877032617156,-0.22709296528337336,-0.024226665483772128,1759343163.8521802
0.07681495926102792,-0.1921036594940769,-0.001245604745518783,1759343163.873864
0.040933932110605115,-0.06282101164563367,0.06691350333561633,1759343163.8931258
0.044428689246098566,-0.0655671134724308,0.07146886513663869,1759343163.9116333
0.03055885706466097,-0.03651755417661992,0.08047304035263299,1759343163.9277482
0.031109095259383802,-0.031939589709631844,0.08328620168010438,1759343163.9549243
0.06187697263653,-0.06402358241745389,0.08448665812042637,1759343163.971434
0.03201774311964888,-0.02679500058417905,0.09793444229918535,1759343163.9859471
0.026672369407153285,-0.01442616674265653,0.10456879524436716,1759343164.013486
0.04566488320744838,-0.02050528565433618,0.12251261765835235,1759343164.0309553
0.018524439146937025,-0.005601583947391818,0.12222253127714545,1759343164.0531943
0.01901674898558172,-0.003352083379174777,0.1361184640634827,1759343164.0754323
0.012444915120050734,0.006847438170980502,0.13261058893593505,1759343164.0920064
0.00718600061242329,0.014984042614849067,0.14830297917605526,1759343164.107978
-0.0013275476906475258,0.017604609986823658,0.14110086739266103,1759343164.1255362
-0.007359127534969581,0.026463711300430175,0.14691702748197188,1759343164.145576
-0.009903435554725705,0.026545132617399346,0.13494623061773,1759343164.1656425
-0.016118257065695862,0.03345024428680553,0.1290897284699831,1759343164.1869185
-0.019587527590501887,0.03421141373090361,0.12226468911168706,1759343164.2043302
-0.018735931856845876,0.04161450666798801,0.11421801769195493,1759343164.2264087
-0.017963337823714846,0.056710322791589184,0.10177988806228462,1759343164.2485735
-0.01691544410331107,0.06188307702651934,0.0998132927590238,1759343164.2724545
-0.02701077234784056,0.1172865435764055,0.08617111461325247,1759343164.293578
-0.03617698849290913,0.19228752591802767,0.06328093744001537,1759343164.3112972
-0.032842563221575666,0.2155669561738646,0.07409303150552632,1759343164.328532
-0.05359928444267141,0.2979886396613014,0.09602728292013038,1759343164.3443742
-0.04846850721857331,0.29664094722504974,0.1217870164602926,1759343164.364981
-0.037807496880333906,0.38640783714640436,0.14433104769392205,1759343164.3897924
-0.0538163920830228,0.3985054703594306,0.19252148692782514,1759343164.4135308
-0.07552446467925651,0.365655271311046,0.22506442183746111,1759343164.440477
-0.0844095992455957,0.2949025513672554,0.21824401207709948,1759343164.462094
-0.09941227885206336,0.2915131958380761,0.23964572931821512,1759343164.48122
-0.08068777139824564,0.2609323061593913,0.21820296385072613,1759343164.502231
