roll,pitch,yaw,timestamp
0.01,-0.02,-1.47,1758762224.5755813
0.01,-0.02,-1.47,1758762224.5789108
0.01,-0.02,-1.47,1758762224.581882
0.01,-0.02,-1.47,1758762224.5845134
0.01,-0.02,-1.47,1758762224.5867867
0.01,-0.02,-1.47,1758762224.589013
0.01,-0.02,-1.47,1758762224.5914946
0.01,-0.02,-1.47,1758762224.5937874
0.01,-0.02,-1.47,1758762224.5961308
0.01,-0.02,-1.47,1758762224.598336
0.01,-0.02,-1.47,1758762224.600557
0.01,-0.02,-1.47,1758762224.6029596
0.01,-0.02,-1.47,1758762224.6053724
0.01,-0.02,-1.47,1758762224.6081288
0.01,-0.02,-1.47,1758762224.6106193
0.01,-0.02,-1.47,1758762224.6133313
0.01,-0.02,-1.47,1758762224.616655
0.01,-0.02,-1.47,1758762224.6190548
0.01,-0.02,-1.47,1758762224.621379
0.01,-0.02,-1.47,1758762224.6237311
0.01,-0.02,-1.47,1758762224.6260054
0.01,-0.02,-1.47,1758762224.6282752
0.01,-0.02,-1.47,1758762224.630715
0.01,-0.02,-1.47,1758762224.633036
0.01,-0.02,-1.47,1758762224.6352818
0.01,-0.02,-1.47,1758762224.6374917
0.01,-0.02,-1.47,1758762224.639703
0.01,-0.02,-1.47,1758762224.641922
0.01,-0.02,-1.47,1758762224.6442018
0.01,-0.02,-1.47,1758762224.6465397
0.01,-0.02,-1.47,1758762224.649008
0.01,-0.02,-1.47,1758762224.6513126
0.01,-0.02,-1.47,1758762224.6536725
0.01,-0.02,-1.47,1758762224.655937
0.01,-0.02,-1.47,1758762224.6583335
0.01,-0.02,-1.47,1758762224.6606224
0.01,-0.02,-1.47,1758762224.6631114
0.01,-0.02,-1.47,1758762224.6653962
0.01,-0.02,-1.47,1758762224.6677108
0.01,-0.02,-1.47,1758762224.6699295
0.01,-0.02,-1.47,1758762224.6722367
0.01,-0.02,-1.47,1758762224.6745813
0.01,-0.02,-1.47,1758762224.6764274
0.01,-0.02,-1.47,1758762224.678687
0.01,-0.02,-1.47,1758762224.681099
0.01,-0.02,-1.47,1758762224.6835332
0.01,-0.02,-1.47,1758762224.685841
0.01,-0.02,-1.47,1758762224.688037
0.01,-0.02,-1.47,1758762224.690297
0.01,-0.02,-1.47,1758762224.6925075
0.01,-0.02,-1.47,1758762224.695155
0.01,-0.02,-1.47,1758762224.6975265
0.01,-0.02,-1.47,1758762224.7003777
0.01,-0.02,-1.47,1758762224.7029097
0.01,-0.02,-1.47,1758762224.70586
0.01,-0.02,-1.47,1758762224.7085738
0.01,-0.02,-1.47,1758762224.7108848
0.01,-0.02,-1.47,1758762224.713173
0.01,-0.02,-1.47,1758762224.715432
0.01,-0.02,-1.47,1758762224.7178333
0.01,-0.02,-1.47,1758762224.720192
0.01,-0.02,-1.47,1758762224.7230947
0.01,-0.02,-1.47,1758762224.7263052
0.01,-0.02,-1.47,1758762224.7289958
0.01,-0.02,-1.47,1758762224.7313366
0.01,-0.02,-1.47,1758762224.7336967
0.01,-0.02,-1.47,1758762224.7360637
0.01,-0.02,-1.47,1758762224.7385972
0.01,-0.02,-1.47,1758762224.740966
0.01,-0.02,-1.47,1758762224.7441912
0.01,-0.02,-1.47,1758762224.7465813
0.01,-0.02,-1.47,1758762224.7489345
0.01,-0.02,-1.47,1758762224.7518675
0.01,-0.02,-1.47,1758762224.75433
0.01,-0.02,-1.47,1758762224.7566466
0.01,-0.02,-1.47,1758762224.7589653
0.01,-0.02,-1.47,1758762224.7620149
0.01,-0.02,-1.47,1758762224.765845
0.01,-0.02,-1.47,1758762224.7685568
0.01,-0.02,-1.47,1758762224.7713232
0.01,-0.02,-1.47,1758762224.7740562
0.01,-0.02,-1.47,1758762224.7765112
0.01,-0.02,-1.47,1758762224.779261
0.01,-0.02,-1.47,1758762224.7817862
0.01,-0.02,-1.47,1758762224.7841728
0.01,-0.02,-1.47,1758762224.7865598
0.01,-0.02,-1.47,1758762224.7893367
0.01,-0.02,-1.47,1758762224.7936456
0.01,-0.02,-1.47,1758762224.7964556
0.01,-0.02,-1.47,1758762224.7986505
0.01,-0.02,-1.47,1758762224.8011432
0.01,-0.02,-1.47,1758762224.8046217
0.01,-0.02,-1.47,1758762224.8069272
0.01,-0.02,-1.47,1758762224.809996
0.01,-0.02,-1.47,1758762224.812773
0.01,-0.02,-1.47,1758762224.815704
0.01,-0.02,-1.47,1758762224.8182151
0.01,-0.02,-1.47,1758762224.8206186
0.01,-0.02,-1.47,1758762224.8231423
0.01,-0.02,-1.47,1758762224.8256032
0.01,-0.02,-1.47,1758762224.8278422
0.01,-0.02,-1.47,1758762224.8302982
0.01,-0.02,-1.47,1758762224.8326423
0.01,-0.02,-1.47,1758762224.8349006
0.01,-0.02,-1.47,1758762224.837076
0.01,-0.02,-1.47,1758762224.8393264
0.01,-0.02,-1.47,1758762224.8416853
0.01,-0.02,-1.47,1758762224.8441255
0.01,-0.02,-1.47,1758762224.84738
0.01,-0.02,-1.47,1758762224.8499527
0.01,-0.02,-1.47,1758762224.8524208
0.01,-0.02,-1.47,1758762224.8541498
0.01,-0.02,-1.47,1758762224.8562205
0.01,-0.02,-1.47,1758762224.85825
0.01,-0.02,-1.47,1758762224.859885
0.01,-0.02,-1.47,1758762224.8616543
0.01,-0.02,-1.47,1758762224.863622
0.01,-0.02,-1.47,1758762224.8652956
0.01,-0.02,-1.47,1758762224.866941
0.01,-0.02,-1.47,1758762224.8688269
0.01,-0.02,-1.47,1758762224.8710938
0.01,-0.02,-1.47,1758762224.8738885
0.01,-0.02,-1.47,1758762224.8765
0.01,-0.02,-1.47,1758762224.8801205
0.01,-0.02,-1.47,1758762224.8837862
0.01,-0.02,-1.47,1758762224.886838
0.01,-0.02,-1.47,1758762224.889681
